step	trial	trial_id	layout	uid	control	coordination	variableExplicabilite	time_elapsed	score	human_action_count	agent_action_count	agent_stuck_loop	hl_switch	agent_interact_count	human_interact_count	achieved_orders_len	bloc	trialuidQPT	median_interactioncount	median_time_elapsed	AtoH	HtoA	coll_tot	median_collisions	ContributionRelativeHuman	ContributionUtile	Min	Max	MMControlold	EfficacHuman	EfficacRobot	Coordinationbinary	Explicabilitebinary	InteracCoordExplic	InteractionbyActionUnit	TimeforInteraction	MoyHumanInteractByLayout	MoyAgentInteractByLayout	AgentinteractstandardLayout	HumanInteractStandardLayout	MoyHumanActionByLayout	MoyAgentActionByLayout	HumanActionStandarLayout	AgentActionStandardLayout	EfficaciteHumanLayout	MMEfficaciteHumanLayout	EfficaciteAgentLayout	MMEfficaciteAgentLayout	MoyTimeByLayout	TimeElapsedcontrolledforLayout	MinParticipant	MaxParticipant	MMControl	NbDeplacementBylayout	MincontrolLayout	MaxControlLayout	MoycontrolByLayout	MMControlLayout	ZscoreControlLayout	ControlByNbDeplacement	Z_coordination	Z_explicability	Z_time	Z_Deplacement	Efficacite(InteractionsDivByAction)	Z_Deplacement_Categ	Explained_dummy
2	0	5fac475e1718081c63013fba_2QPT0	coord_map2_4	5fac475e1718081c63013fba	2	Forced_coordination	Non-Explique	56,9337852	35	139	137	19	5	42	29	6	2	5fac475e1718081c63013fba_bloc_2_trial_0_cond_Non-Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,408450704	0,69047619	1	4	0,333333333	0,509363639	0,737699063	0,5	-0,5	-0,25	4,793103448	11,87827173	27,39325843	44,61797753	-2,617977528	1,606741573	126,9213483	140,988764	12,07865169	-3,988764045	7,517482517	0,558768087	1,52360515	0,649143752	57,68511303	-0,751327834	1	4	0,333333333	13	1	4	2,681818182	0,333333333	-0,681818182	0,153846154	0,495720399	-0,485734665	-3,554749255	-2,942938659	0,208633094	-2,942938659	0
4	2	5fe0ad06a6a9ed9c011e598d_4QPT2	recipe_trial4_2	5fe0ad06a6a9ed9c011e598d	3	Unforced_coordination	Non-Explique	67,86449456	34	197	165	54	15	34	32	6	4	5fe0ad06a6a9ed9c011e598d_bloc_4_trial_2_cond_Non-Explique	Large_contribution	Low_game	40	12	52	Few_collisions	0,484848485	0,941176471	1	4	0,666666667	0,471527862	0,500998353	-0,5	-0,5	0,25	6,15625	11,02367424	29,25	36,30434783	-2,304347826	2,75	176,3043478	161,5217391	20,69565217	3,47826087	7,5256917	0,558775386	-1,509433962	0,644861008	65,27233323	2,592161337	1	4	0,666666667	23	0	4	2,280898876	0,75	0,719101124	0,130434783	-0,504279601	-0,485734665	7,375960107	7,057061341	0,162436548	7,057061341	0
4	0	5eac9ad77c0fb830e457d0c6_4QPT0	recipe_trial4_2	5eac9ad77c0fb830e457d0c6	4	Unforced_coordination	Explique	54,83395267	34	167	135	12	3	31	28	6	4	5eac9ad77c0fb830e457d0c6_bloc_4_trial_0_cond_Explique	Large_contribution	Fast_game	11	14	25	Few_collisions	0,474576271	0,903225806	3	4	1	0,51063253	0,565343159	-0,5	0,5	-0,25	5,964285714	9,193716615	29,25	36,30434783	-5,304347826	-1,25	176,3043478	161,5217391	-9,304347826	-26,52173913	7,443478261	0,55870228	5	0,654052528	65,27233323	-10,43838056	3	4	1	23	0	4	2,280898876	1	1,719101124	0,173913043	-0,504279601	0,514265335	-5,65458179	7,057061341	0,167664671	7,057061341	1
4	1	60367be788bf173bb2ee1ead_4QPT1	recipe_trial4_2	60367be788bf173bb2ee1ead	2	Unforced_coordination	Non-Explique	76,39557886	34	137	188	45	7	39	24	6	4	60367be788bf173bb2ee1ead_bloc_4_trial_1_cond_Non-Explique	Low_contribution	Low_game	43	40	83	Lot_of_collisions	0,380952381	0,615384615	1	4	0,333333333	0,314154305	0,510500746	-0,5	-0,5	0,25	5,708333333	13,3831671	29,25	36,30434783	2,695652174	-5,25	176,3043478	161,5217391	-39,30434783	26,47826087	7,486542443	0,558740574	9,822580645	0,660862158	65,27233323	11,12324564	1	4	0,333333333	23	0	4	2,280898876	0,5	-0,280898876	0,086956522	-0,504279601	-0,485734665	15,90704441	7,057061341	0,175182482	7,057061341	0
1	1	5e386b5cf259f30486178d62_1QPT1	coord_map1_0	5e386b5cf259f30486178d62	3	Forced_coordination	Explique	38,32617211	33	101	92	31	12	32	26	6	1	5e386b5cf259f30486178d62_bloc_1_trial_1_cond_Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,448275862	0,8125	2	4	0,5	0,678387602	0,834938587	0,5	0,5	0,25	3,884615385	9,866143316	27,47826087	43,44565217	-11,44565217	-1,47826087	111,9456522	127,3478261	-10,94565217	-35,34782609	7,404411765	0,558667541	3,088319088	0,651353176	52,19263589	-13,86646378	2	4	0,5	7	1	4	2,833333333	0,666666667	0,166666667	0,428571429	0,495720399	0,514265335	-22,16236234	-8,942938659	0,257425743	-8,942938659	1
3	0	5eaaf7be1aed4d07bde4a499_3QPT0	recipe_trial3_1	5eaaf7be1aed4d07bde4a499	3	Unforced_coordination	Non-Explique	64,51961112	34	270	155	8	4	38	35	6	3	5eaaf7be1aed4d07bde4a499_bloc_3_trial_0_cond_Non-Explique	Large_contribution	Low_game	41	38	79	Lot_of_collisions	0,479452055	0,921052632	1	4	0,666666667	0,542470722	0,588968212	-0,5	-0,5	0,25	7,714285714	8,363653293	27,30588235	39,35294118	-1,352941176	7,694117647	211,9647059	171,6470588	58,03529412	-16,64705882	7,542813456	0,558790612	12,30434783	0,664366489	70,27551673	-5,755905614	1	4	0,666666667	21	0	4	2,494117647	0,75	0,505882353	0,142857143	-0,504279601	-0,485734665	4,031076665	5,057061341	0,12962963	5,057061341	0
3	0	5ff7a571f2027f4b6d785946_3QPT0	coord_map3_0	5ff7a571f2027f4b6d785946	4	Forced_coordination	Explique	39,78140068	33	136	96	12	6	36	32	6	3	5ff7a571f2027f4b6d785946_bloc_3_trial_0_cond_Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,470588235	0,888888889	2	4	1	0,804396011	0,904945512	0,5	0,5	0,25	4,25	9,360329572	29,07608696	39,20652174	-3,206521739	2,923913043	113,7282609	116,6521739	22,27173913	-20,65217391	7,617100372	0,55885667	6,440677966	0,656086809	47,38887877	-7,607478086	2	4	1	7	0	4	3,011111111	1	0,988888889	0,571428571	0,495720399	0,514265335	-20,70713377	-8,942938659	0,235294118	-8,942938659	1
1	3	608ded20b8255745727d07fc_1QPT3	recipe_trial1_2	608ded20b8255745727d07fc	1	Unforced_coordination	Explique	69,2100513	34	185	170	79	23	43	28	6	1	608ded20b8255745727d07fc_bloc_1_trial_3_cond_Explique	Large_contribution	Low_game	38	31	69	Lot_of_collisions	0,394366197	0,651162791	1	4	0	0,404565514	0,62129704	-0,5	0,5	-0,25	6,607142857	10,47503479	25,78409091	40,43181818	2,568181818	2,215909091	167,9545455	165125	17,04545455	4875	7,692307692	0,558923546	1,898230088	0,649672734	67,77601852	1,434032773	1	4	0	23	0	4	2,431818182	0,25	-1,431818182	0,043478261	-0,504279601	0,514265335	8,721516843	7,057061341	0,151351351	7,057061341	1
4	1	60ddfb3db6a71ad9ba75e387_4QPT1	coord_map4_4	60ddfb3db6a71ad9ba75e387	4	Forced_coordination	Non-Explique	60,56089044	35	134	144	46	7	47	30	6	4	60ddfb3db6a71ad9ba75e387_bloc_4_trial_1_cond_Non-Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,38961039	0,638297872	3	4	1	0,495369203	0,776078417	0,5	-0,5	-0,25	4,466666667	13,55840831	29,11494253	43,5862069	3,413793103	0,885057471	126,908046	133,3103448	7,091954023	10,68965517	8,012987013	0,559208703	3,131313131	0,651413885	54,20415593	6,356734509	3	4	1	13	0	4	2,764705882	1	1,235294118	0,307692308	0,495720399	-0,485734665	0,072355981	-2,942938659	0,223880597	-2,942938659	0
2	3	5f6ad11391339f1b10bbea1f_2QPT3	coord_map2_4	5f6ad11391339f1b10bbea1f	1	Forced_coordination	Non-Explique	52,99023724	35	132	131	73	17	42	28	6	2	5f6ad11391339f1b10bbea1f_bloc_2_trial_3_cond_Non-Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,4	0,666666667	1	4	0	0,52839922	0,792598829	0,5	-0,5	-0,25	4,714285714	11,24035335	27,39325843	44,61797753	-2,617977528	0,606741573	126,9213483	140,988764	5,078651685	-9,988764045	8,37037037	0,559526498	3,815450644	0,652379908	57,68511303	-4,694875798	1	4	0	13	1	4	2,681818182	0	-1,681818182	0,076923077	0,495720399	-0,485734665	-7,498297219	-2,942938659	0,212121212	-2,942938659	0
2	2	5fe0ad06a6a9ed9c011e598d_2QPT2	recipe_trial2_2	5fe0ad06a6a9ed9c011e598d	2	Unforced_coordination	Non-Explique	78,16823292	34	226	191	64	14	47	34	6	2	5fe0ad06a6a9ed9c011e598d_bloc_2_trial_2_cond_Non-Explique	Large_contribution	Low_game	58	34	92	Lot_of_collisions	0,419753086	0,723404255	1	4	0,333333333	0,434959302	0,60126727	-0,5	-0,5	0,25	6,647058824	11,75982265	26,67708333	39,09375	7,90625	7,322916667	170,1979167	164,9166667	55,80208333	26,08333333	7,620199147	0,558859425	3,299077734	0,651650773	67,16231265	11,00592026	1	4	0,333333333	23	0	4	2,468085106	0,5	-0,468085106	0,086956522	-0,504279601	-0,485734665	17,67969846	7,057061341	0,150442478	7,057061341	0
2	2	5eac9ad77c0fb830e457d0c6_2QPT2	recipe_trial2_1	5eac9ad77c0fb830e457d0c6	3	Unforced_coordination	Explique	67,95670056	34	265	166	51	18	34	33	6	2	5eac9ad77c0fb830e457d0c6_bloc_2_trial_2_cond_Explique	Large_contribution	Low_game	77	80	157	Lot_of_collisions	0,492537313	0,970588235	3	4	0	0,485603329	0,500318581	-0,5	0,5	-0,25	8,03030303	8,462532523	25,82022472	40,16853933	-6,168539326	7,179775281	210,1235955	177,6404494	54,87640449	-11,64044944	7,643192488	0,558879871	1,887067395	0,649656972	72,42477149	-4,468070923	3	4	0	21	0	4	2,372093023	0,75	0,627906977	0,142857143	-0,504279601	0,514265335	7,468166108	5,057061341	0,124528302	5,057061341	1
1	3	61011e6bb314573c922e70c9_1QPT3	coord_map1_0	61011e6bb314573c922e70c9	2	Forced_coordination	Explique	41,39468908	33	94	102	36	11	36	25	6	1	61011e6bb314573c922e70c9_bloc_1_trial_3_cond_Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,409836066	0,694444444	1	4	0,333333333	0,60394221	0,869676782	0,5	0,5	0,25	3,76	11,00922582	27,47826087	43,44565217	-7,445652174	-2,47826087	111,9456522	127,3478261	-17,94565217	-25,34782609	7,24122807	0,558522433	3,404379562	0,651799463	52,19263589	-10,79794681	2	4	0	7	1	4	2,833333333	0,333333333	-0,833333333	0,285714286	0,495720399	0,514265335	-19,09384537	-8,942938659	0,265957447	-8,942938659	1
1	1	5fac475e1718081c63013fba_1QPT1	coord_map1_4	5fac475e1718081c63013fba	1	Forced_coordination	Non-Explique	51,04927397	35	119	125	35	5	39	26	6	1	5fac475e1718081c63013fba_bloc_1_trial_1_cond_Non-Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,4	0,666666667	1	4	0	0,509311847	0,76396777	0,5	-0,5	-0,25	4,576923077	11,15362288	27,15730337	45,33707865	-6,337078652	-1,157303371	126,9550562	142,2808989	-7,95505618	-17,28089888	6,873786408	0,558195694	2,726950355	0,650842912	57,87569265	-6,826418682	1	4	0	13	1	4	2,735632184	0	-1,735632184	0,076923077	0,495720399	-0,485734665	-9,439260487	-2,942938659	0,218487395	-2,942938659	0
3	3	5f9c4427c27fed0b5c680c4b_3QPT3	recipe_trial3_1	5f9c4427c27fed0b5c680c4b	3	Unforced_coordination	Explique	65,28661227	34	218	159	62	22	28	28	6	3	5f9c4427c27fed0b5c680c4b_bloc_3_trial_3_cond_Explique	Large_contribution	Low_game	35	26	61	Few_collisions	0,5	1	1	3	1	0,428878127	0,428878127	-0,5	0,5	-0,25	7,785714286	8,385436439	27,30588235	39,35294118	-11,35294118	0,694117647	211,9647059	171,6470588	6,035294118	-12,64705882	8,694915254	0,559815092	1,113989637	0,648565362	70,27551673	-4,988904462	1	3	1	21	0	4	2,494117647	0,75	0,505882353	0,142857143	-0,504279601	0,514265335	4,798077817	5,057061341	0,128440367	5,057061341	1
4	1	5c926dcaa0c81d0001179b8c_4QPT1	coord_map4_0	5c926dcaa0c81d0001179b8c	3	Forced_coordination	Explique	38,58434248	33	94	95	38	12	35	26	6	4	5c926dcaa0c81d0001179b8c_bloc_4_trial_1_cond_Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,426229508	0,742857143	2	4	0,5	0,673848466	0,907103705	0,5	0,5	0,25	3,615384615	10,67226494	28,5483871	39,22580645	-4,225806452	-2,548387097	112,3870968	116,7096774	-18,38709677	-21,70967742	7,215189873	0,55849928	5,13740458	0,654246547	47,3723852	-8,788042722	2	4	0,5	7	0	4	2,836956522	0,75	0,163043478	0,428571429	0,495720399	0,514265335	-21,90419198	-8,942938659	0,276595745	-8,942938659	1
3	2	5aec7ef88db5b00001ada1b9_3QPT2	recipe_trial3_1	5aec7ef88db5b00001ada1b9	3	Unforced_coordination	Explique	75,3639493	34	271	186	46	16	38	35	6	3	5aec7ef88db5b00001ada1b9_bloc_3_trial_2_cond_Explique	Large_contribution	Low_game	63	42	105	Lot_of_collisions	0,479452055	0,921052632	1	4	0,666666667	0,464413029	0,50421986	-0,5	0,5	-0,25	7,742857143	9,733351385	27,30588235	39,35294118	-1,352941176	7,694117647	211,9647059	171,6470588	59,03529412	14,35294118	7,672782875	0,558906184	-10,60869565	0,632012573	70,27551673	5,088432564	1	4	0,666666667	21	0	4	2,494117647	0,75	0,505882353	0,142857143	-0,504279601	0,514265335	14,87541484	5,057061341	0,129151292	5,057061341	1
2	1	5e015e48946e97d428a04739_2QPT1	recipe_trial2_2	5e015e48946e97d428a04739	2	Unforced_coordination	Explique	59,70237088	34	189	148	26	12	38	29	6	2	5e015e48946e97d428a04739_bloc_2_trial_1_cond_Explique	Large_contribution	Fast_game	31	21	52	Few_collisions	0,432835821	0,763157895	1	4	0,333333333	0,485742854	0,636490636	-0,5	0,5	-0,25	6,517241379	9,160681246	26,67708333	39,09375	-1,09375	2,322916667	170,1979167	164,9166667	18,80208333	-16,91666667	8,094170404	0,559280893	15,46666667	0,66883178	67,16231265	-7,459941773	1	4	0,333333333	23	0	4	2,468085106	0,5	-0,468085106	0,086956522	-0,504279601	0,514265335	-0,786163573	7,057061341	0,153439153	7,057061341	1
3	2	61154c6200b97c6b6a21cc5d_3QPT2	coord_map3_4	61154c6200b97c6b6a21cc5d	2	Forced_coordination	Non-Explique	51,97311783	35	114	126	53	11	39	26	6	3	61154c6200b97c6b6a21cc5d_bloc_3_trial_2_cond_Non-Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,4	0,666666667	0	4	0,5	0,500258616	0,750387924	0,5	-0,5	-0,25	4,384615385	11,8535181	27,64044944	44,08988764	-5,08988764	-1,640449438	125,1910112	136,4719101	-11,19101124	-10,47191011	6,821917808	0,558149571	2,057395143	0,64989748	55,64733586	-3,674218035	0	4	0,5	13	1	4	2,67816092	0,333333333	-0,67816092	0,153846154	0,495720399	-0,485734665	-8,515416627	-2,942938659	0,228070175	-2,942938659	0
1	0	5eaaf7be1aed4d07bde4a499_1QPT0	coord_map1_4	5eaaf7be1aed4d07bde4a499	4	Forced_coordination	Non-Explique	45,44184136	35	165	112	9	4	37	32	6	1	5eaaf7be1aed4d07bde4a499_bloc_1_trial_0_cond_Non-Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,463768116	0,864864865	1	4	1	0,704196816	0,814227568	0,5	-0,5	-0,25	5,15625	8,812963174	27,15730337	45,33707865	-8,337078652	4,842696629	126,9550562	142,2808989	38,04494382	-30,28089888	7,856148492	0,559069238	3,632075472	0,652120976	57,87569265	-12,43385129	1	4	1	13	1	4	2,735632184	1	1,264367816	0,307692308	0,495720399	-0,485734665	-15,04669309	-2,942938659	0,193939394	-2,942938659	0
1	1	613214cda0b25f340c8077b1_1QPT1	recipe_trial1_2	613214cda0b25f340c8077b1	2	Unforced_coordination	Non-Explique	58,43668771	34	171	143	34	6	34	26	6	1	613214cda0b25f340c8077b1_bloc_1_trial_1_cond_Non-Explique	Low_contribution	Fast_game	22	33	55	Few_collisions	0,433333333	0,764705882	1	4	0,333333333	0,444925971	0,581826269	-0,5	-0,5	0,25	6,576923077	8,885110412	25,78409091	40,43181818	-6,431818182	0,215909091	167,9545455	165125	3,045454545	-22125	14,10526316	0,564626123	3,439929329	0,65184966	67,77601852	-9,339330817	1	4	0,333333333	23	0	4	2,431818182	0,5	-0,431818182	0,086956522	-0,504279601	-0,485734665	-2,051846747	7,057061341	0,152046784	7,057061341	0
1	1	6138efc8ddab5cbc14163585_1QPT1	coord_map1_0	6138efc8ddab5cbc14163585	3	Forced_coordination	Explique	57,83771491	33	87	138	56	12	44	24	6	1	6138efc8ddab5cbc14163585_bloc_1_trial_1_cond_Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,352941176	0,545454545	0	4	0,75	0,414954153	0,76074928	0,5	0,5	0,25	3625	15,9552317	27,47826087	43,44565217	0,554347826	-3,47826087	111,9456522	127,3478261	-24,94565217	10,65217391	7,171875	0,558460763	19,21568627	0,67412551	52,19263589	5,645079022	0	4	0,75	7	1	4	2,833333333	0,666666667	0,166666667	0,428571429	0,495720399	0,514265335	-2,650819544	-8,942938659	0,275862069	-8,942938659	1
1	2	61080f315a313dab03ea1cde_1QPT2	recipe_trial1_1	61080f315a313dab03ea1cde	3	Unforced_coordination	Explique	61,55414891	34	150	148	80	18	39	18	6	1	61080f315a313dab03ea1cde_bloc_1_trial_2_cond_Explique	Low_contribution	Low_game	32	70	102	Lot_of_collisions	0,315789474	0,461538462	1	4	0,666666667	0,292425455	0,633588486	-0,5	0,5	-0,25	8,333333333	7,386497869	25525	40,3125	-1,3125	-7525	205,5625	175,4875	-55,5625	-27,4875	7,38372093	0,558649142	20,94285714	0,676564328	71,56663706	-10,01248815	1	4	0,666666667	21	0	4	2,506329114	0,75	0,493670886	0,142857143	-0,504279601	0,514265335	1,065614457	5,057061341	0,12	5,057061341	1
1	0	5e386b5cf259f30486178d62_1QPT0	recipe_trial1_2	5e386b5cf259f30486178d62	3	Unforced_coordination	Explique	52,37464046	34	156	129	16	6	39	24	6	1	5e386b5cf259f30486178d62_bloc_1_trial_0_cond_Explique	Low_contribution	Fast_game	6	7	13	Few_collisions	0,380952381	0,615384615	2	4	0,5	0,458237036	0,744635183	-0,5	0,5	-0,25	6,5	8,057636995	25,78409091	40,43181818	-1,431818182	-1,784090909	167,9545455	165125	-11,95454545	-36125	6,700636943	0,558041725	25,23015873	0,682618129	67,77601852	-15,40137806	2	4	0,5	23	0	4	2,431818182	0,75	0,568181818	0,130434783	-0,504279601	0,514265335	-8,11389399	7,057061341	0,153846154	7,057061341	1
4	1	614e0c879b735505d46f7d27_4QPT1	coord_map4_0	614e0c879b735505d46f7d27	3	Forced_coordination	Explique	41,64032769	33	125	103	48	12	36	30	6	4	614e0c879b735505d46f7d27_bloc_4_trial_1_cond_Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,454545455	0,833333333	2	4	0,5	0,720455425	0,86454651	0,5	0,5	0,25	4,166666667	9,993678646	28,5483871	39,22580645	-3,225806452	1,451612903	112,3870968	116,7096774	12,61290323	-13,70967742	8,688888889	0,559809734	4,25	0,652993505	47,3723852	-5,732057509	2	4	0,5	7	0	4	2,836956522	0,75	0,163043478	0,428571429	0,495720399	0,514265335	-18,84820676	-8,942938659	0,24	-8,942938659	1
4	0	61154c6200b97c6b6a21cc5d_4QPT0	recipe_trial4_2	61154c6200b97c6b6a21cc5d	2	Unforced_coordination	Non-Explique	54,44436264	34	161	134	10	3	34	27	6	4	61154c6200b97c6b6a21cc5d_bloc_4_trial_0_cond_Non-Explique	Low_contribution	Fast_game	26	15	41	Few_collisions	0,442622951	0,794117647	0	4	0,5	0,495919112	0,624490734	-0,5	-0,5	0,25	5,962962963	9,130421064	29,25	36,30434783	-2,304347826	-2,25	176,3043478	161,5217391	-15,30434783	-27,52173913	6,801932367	0,5581318	11,94339623	0,663856815	65,27233323	-10,82797059	0	4	0,5	23	0	4	2,280898876	0,5	-0,280898876	0,086956522	-0,504279601	-0,485734665	-6,044171815	7,057061341	0,167701863	7,057061341	0
3	0	6005d880f436527f1bb4c03a_3QPT0	coord_map3_4	6005d880f436527f1bb4c03a	2	Forced_coordination	Explique	55,00546145	35	107	136	21	5	45	25	6	3	6005d880f436527f1bb4c03a_bloc_3_trial_0_cond_Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,357142857	0,555555556	0	3	0,666666667	0,454500323	0,818100581	0,5	0,5	0,25	4,28	12,85174333	27,64044944	44,08988764	0,91011236	-2,640449438	125,1910112	136,4719101	-18,19101124	-0,471910112	6,889361702	0,558209544	-0,518518519	0,646260211	55,64733586	-0,641874409	0	3	0,666666667	13	1	4	2,67816092	0,333333333	-0,67816092	0,153846154	0,495720399	0,514265335	-5,483073001	-2,942938659	0,23364486	-2,942938659	1
4	3	608ded20b8255745727d07fc_4QPT3	coord_map4_4	608ded20b8255745727d07fc	3	Forced_coordination	Explique	46,47466826	35	128	115	70	19	41	29	6	4	608ded20b8255745727d07fc_bloc_4_trial_3_cond_Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,414285714	0,707317073	1	4	0,666666667	0,623995847	0,882201025	0,5	0,5	0,25	4,413793103	10,52941703	29,11494253	43,5862069	-2,586206897	-0,114942529	126,908046	133,3103448	1,091954023	-18,31034483	-9,5	0,543635671	7,08	0,656989551	54,20415593	-7,729487663	1	4	0,666666667	13	0	4	2,764705882	0,75	0,235294118	0,230769231	0,495720399	0,514265335	-14,01386619	-2,942938659	0,2265625	-2,942938659	1
1	3	60ba9d2c4a601d458f92fa85_1QPT3	coord_map1_4	60ba9d2c4a601d458f92fa85	3	Forced_coordination	Explique	52,96271014	35	143	131	67	22	39	29	6	1	60ba9d2c4a601d458f92fa85_bloc_1_trial_3_cond_Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,426470588	0,743589744	0	4	0,75	0,547555061	0,736367151	0,5	0,5	0,25	4,931034483	10,74068947	27,15730337	45,33707865	-6,337078652	1,842696629	126,9550562	142,2808989	16,04494382	-11,28089888	8,707317073	0,55982612	1,780141844	0,64950599	57,87569265	-4,912982508	0	4	0,75	13	1	4	2,735632184	0,666666667	0,264367816	0,230769231	0,495720399	0,514265335	-7,525824313	-2,942938659	0,202797203	-2,942938659	1
4	1	5eaaf7be1aed4d07bde4a499_4QPT1	coord_map4_4	5eaaf7be1aed4d07bde4a499	4	Forced_coordination	Non-Explique	46,97637439	35	189	116	16	9	39	37	6	4	5eaaf7be1aed4d07bde4a499_bloc_4_trial_1_cond_Non-Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,486842105	0,948717949	1	4	1	0,787629963	0,830204555	0,5	-0,5	-0,25	5,108108108	9,196433081	29,11494253	43,5862069	-4,586206897	7,885057471	126,908046	133,3103448	62,09195402	-17,31034483	7,874635569	0,559085677	3,77443609	0,652321994	54,20415593	-7,22778154	1	4	1	13	0	4	2,764705882	1	1,235294118	0,307692308	0,495720399	-0,485734665	-13,51216007	-2,942938659	0,195767196	-2,942938659	0
1	3	5e61406a4c89e6037df81373_1QPT3	recipe_trial1_2	5e61406a4c89e6037df81373	3	Unforced_coordination	Explique	66,77967906	34	172	160	84	22	40	26	6	1	5e61406a4c89e6037df81373_bloc_1_trial_3_cond_Explique	Low_contribution	Low_game	42	40	82	Lot_of_collisions	0,393939394	0,65	0	3	1	0,389339996	0,59898461	-0,5	0,5	-0,25	6,615384615	10,09460265	25,78409091	40,43181818	-0,431818182	0,215909091	167,9545455	165125	4,045454545	-5125	18,73684211	0,568744651	11,86842105	0,663750948	67,77601852	-0,996339465	0	3	1	23	0	4	2,431818182	0,75	0,568181818	0,130434783	-0,504279601	0,514265335	6,291144605	7,057061341	0,151162791	7,057061341	1
2	1	61154c6200b97c6b6a21cc5d_2QPT1	coord_map2_4	61154c6200b97c6b6a21cc5d	2	Forced_coordination	Non-Explique	52,4511404	35	134	125	41	8	40	28	6	2	61154c6200b97c6b6a21cc5d_bloc_2_trial_1_cond_Non-Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,411764706	0,7	0	4	0,5	0,533830147	0,762614496	0,5	-0,5	-0,25	4,785714286	10,95993979	27,39325843	44,61797753	-4,617977528	0,606741573	126,9213483	140,988764	7,078651685	-15,98876404	11,66666667	0,562457656	3,462287105	0,65188123	57,68511303	-5,233972631	0	4	0,5	13	1	4	2,681818182	0,333333333	-0,681818182	0,153846154	0,495720399	-0,485734665	-8,037394051	-2,942938659	0,208955224	-2,942938659	0
4	0	5f6ad11391339f1b10bbea1f_4QPT0	recipe_trial4_2	5f6ad11391339f1b10bbea1f	4	Unforced_coordination	Non-Explique	57,03899407	34	154	141	20	3	38	26	6	4	5f6ad11391339f1b10bbea1f_bloc_4_trial_0_cond_Non-Explique	Low_contribution	Fast_game	14	14	28	Few_collisions	0,40625	0,684210526	1	4	1	0,455828516	0,666210907	-0,5	-0,5	0,25	5,923076923	9,629960038	29,25	36,30434783	1,695652174	-3,25	176,3043478	161,5217391	-22,30434783	-20,52173913	6,862876254	0,558185993	-12,1025641	0,629903185	65,27233323	-8,233339152	1	4	1	23	0	4	2,280898876	1	1,719101124	0,173913043	-0,504279601	-0,485734665	-3,449540381	7,057061341	0,168831169	7,057061341	0
4	1	5af43b1ea37f390001276490_4QPT1	coord_map4_4	5af43b1ea37f390001276490	3	Forced_coordination	Explique	47,75150108	35	121	118	37	12	40	28	6	4	5af43b1ea37f390001276490_bloc_4_trial_1_cond_Explique	Large_contribution	Fast_game	0	0	0	0_collision	0,411764706	0,7	0	4	0,75	0,586369001	0,837670002	0,5	0,5	0,25	4,321428571	11,04993413	29,11494253	43,5862069	-3,586206897	-1,114942529	126,908046	133,3103448	-5,908045977	-15,31034483	5,298969072	0,556795323	4,269230769	0,653020659	54,20415593	-6,452654844	0	4	0,75	13	0	4	2,764705882	0,75	0,235294118	0,230769231	0,495720399	0,514265335	-12,73703337	-2,942938659	0,231404959	-2,942938659	1
2	1	5f600669b846780f0fe45709_2QPT1	coord_map2_0	5f600669b846780f0fe45709	3	Forced_coordination	Non-Explique	40,04723978	33	104	99	31	10	42	27	6	2	5f600669b846780f0fe45709_bloc_2_trial_1_cond_Non-Explique	Low_contribution	Fast_game	0	0	0	0_collision	0,391304348	0,642857143	0	4	0,75	0,674203769	1,048761419	0,5	-0,5	-0,25	3,851851852	10,39687956	28,49450549	40,43956044	1,56043956	-1,494505495	112,7252747	117,7692308	-8,725274725	-18,76923077	5,838235294	0,557274854	-12,02816901	0,630008234	48,11538845	-8,06814867	0	4	0,75	7	1	4	2,863636364	0,666666667	0,136363636	0,428571429	0,495720399	-0,485734665	-20,44129467	-8,942938659	0,259615385	-8,942938659	0
